patient_id	cg00510787	cg03169527	cg23256971	cg08585897
369	0.11405809968709946	0.05684797093272209	0.6185593008995056	0.18056100606918335
370	0.05447065085172653	0.04944353178143501	0.3006910979747772	0.8222370147705078
371	0.0	nan	nan	nan
372	0.0705178827047348	0.02511180005967617	0.6369336843490601	0.20578180253505707
373	0.06862424314022064	0.03857003152370453	0.2570280134677887	0.742782473564148
374	0.05485279858112335	0.03471577912569046	0.6565924286842346	0.4342052936553955
375	0.059176839888095856	0.03257153183221817	0.7002155184745789	0.2249498963356018
376	0.051196299493312836	0.02319392003118992	0.3236035108566284	0.7733824253082275
377	0.056491121649742126	0.022247880697250366	0.6498836278915405	0.1777886003255844
378	0.0707828626036644	0.02020905911922455	0.6192157864570618	0.2284574955701828
379	0.04958225041627884	0.03845199942588806	0.3008742034435272	0.8410174250602722
380	0.03187812119722366	0.019184930250048637	0.29265838861465454	0.7977221012115479
381	0.05677793174982071	0.032593898475170135	0.18717609345912933	0.8023642897605896
382	0.06624657660722733	0.030682280659675598	0.6299471855163574	0.1605163961648941
383	0.19631169736385345	0.10331139713525772	0.6395084857940674	0.34866708517074585
384	0.038126759231090546	0.04382473975419998	0.2250289022922516	0.8064082264900208
385	0.0474262610077858	0.043876949697732925	0.20834970474243164	0.7628797888755798
386	0.06583180278539658	0.04346197098493576	0.2627162039279938	0.764280378818512
387	0.07851312309503555	0.025902260094881058	0.6656864881515503	0.17839449644088745
388	0.04201126843690872	0.03767615929245949	0.26605910062789917	0.7856168746948242
389	0.04668032005429268	0.015840109437704086	0.6485440731048584	0.18524999916553497
390	0.040066201239824295	0.04338030144572258	0.2901928126811981	0.7736250758171082
391	0.08347746729850769	0.04896366968750954	0.6335070729255676	0.15195490419864655
392	0.042111750692129135	0.03392421081662178	0.26192811131477356	0.7751591205596924
393	0.8085407018661499	0.784581184387207	0.5222582221031189	0.6269230842590332
394	0.05118884891271591	0.028278080746531487	0.1970638930797577	0.8284711837768555
395	0.028172239661216736	0.02779223956167698	0.20979389548301697	0.750442624092102
396	0.08317281305789948	0.023518869653344154	0.6741287708282471	0.1357724964618683
397	0.032575421035289764	0.01882901042699814	0.6466907262802124	0.3050687909126282
398	0.03499015048146248	0.024825159460306168	0.2898296117782593	0.7618551850318909
399	0.051205988973379135	0.04968908056616783	0.23360879719257355	0.8293576836585999
400	0.03967658057808876	0.045880090445280075	0.2784014940261841	0.8142309784889221
401	0.10757359862327576	0.031046990305185318	0.6619486212730408	0.0757460817694664
402	0.10022489726543427	0.02450953982770443	0.7030646204948425	0.20678649842739105
403	0.053876228630542755	0.027913250029087067	0.7027838826179504	0.11422450095415115
404	0.08855616301298141	0.027515720576047897	0.6544706225395203	0.15026849508285522
405	0.06586570292711258	0.03489398956298828	0.24155409634113312	0.7729318737983704
406	0.2232860028743744	0.13809670507907867	0.687017023563385	0.5813137292861938
407	0.02979367971420288	0.02313626930117607	0.2984076142311096	0.8127313852310181
408	0.05046676844358444	0.029506439343094826	0.24033179879188538	0.7825602293014526
409	0.3837699890136719	0.19033269584178925	0.76776522397995	0.5562283992767334
410	0.0478457510471344	0.03277597948908806	0.23739789426326752	0.7382258772850037
411	0.04338127002120018	0.03203633055090904	0.31091511249542236	0.8001561760902405
412	0.04633980989456177	0.03946001082658768	0.23676830530166626	0.7949380874633789
413	0.04474994167685509	0.03737160935997963	0.24232810735702515	0.8259869813919067
414	0.044909149408340454	0.08633285015821457	0.29977020621299744	0.8401265144348145
415	0.053295549005270004	0.039299771189689636	0.25884589552879333	0.7735043168067932
416	0.11650709807872772	0.06307178735733032	0.6896734237670898	0.39445409178733826
417	0.0747821182012558	0.0392342209815979	0.6136553883552551	0.26342159509658813
418	0.7607945203781128	0.7413157224655151	0.47998160123825073	0.6768916249275208
419	0.07620760798454285	0.04079243913292885	0.2944171130657196	0.7930135726928711
420	0.06165330111980438	0.02662074938416481	0.1724645048379898	0.8211227059364319
421	0.19491130113601685	0.1987099051475525	0.6738141775131226	0.12285520136356354
422	0.04227147996425629	0.039535779505968094	0.22288089990615845	0.8059828877449036
423	0.062238600105047226	0.013754669576883316	0.6938722729682922	0.18310800194740295
424	0.07154388725757599	0.022505750879645348	0.6802055239677429	0.4218589961528778
425	0.1494881957769394	0.09105253219604492	0.6403434872627258	0.2560386061668396
426	0.05794114992022514	0.029766879975795746	0.6500766277313232	0.17023269832134247
427	0.046549610793590546	0.031452570110559464	0.1946278065443039	0.8758776187896729
428	0.06496837735176086	0.04921109974384308	0.2113502025604248	0.8685067892074585
429	0.07971663773059845	0.05606101080775261	0.21833419799804688	0.8940901160240173
430	0.05924908071756363	0.027133209630846977	0.6609684824943542	0.19554640352725983
431	0.053566548973321915	0.04254224896430969	0.2825506031513214	0.8265249729156494
432	0.04209040850400925	0.03249654918909073	0.1661802977323532	0.8524302840232849
433	0.05048123002052307	0.05199100822210312	0.34778040647506714	0.8381515741348267
434	0.7666463851928711	0.7830206751823425	0.5997896194458008	0.5689409971237183
435	0.04546266049146652	0.044336989521980286	0.2594563066959381	0.7871816158294678
436	0.03726322948932648	0.024052269756793976	0.6816009283065796	0.2374826967716217
437	0.03840887174010277	0.038140468299388885	0.24186910688877106	0.8519018292427063
438	0.0725446417927742	0.023536359891295433	0.6593132019042969	0.13682380318641663
439	0.06100143864750862	0.030417969450354576	0.6457883715629578	0.28143811225891113
440	0.03990010917186737	0.02939564920961857	0.257712185382843	0.8223742842674255
441	0.057813189923763275	0.03336771950125694	0.3054448962211609	0.8245360851287842
442	0.030805300921201706	0.03501103073358536	0.3244034945964813	0.7975751757621765
443	0.04178845137357712	0.030169110745191574	0.262616902589798	0.8172749280929565
444	0.07257557660341263	0.023895729333162308	0.6374021768569946	0.20806120336055756
445	0.057129111140966415	0.03420969098806381	0.2169359028339386	0.8587830066680908
446	0.037812281399965286	0.06523922085762024	0.29006820917129517	0.7810782790184021
447	0.026913249865174294	0.025945069268345833	0.18489520251750946	0.8314688205718994
448	0.07052291929721832	0.025054199621081352	0.6660702228546143	0.15698589384555817
449	0.7303919792175293	0.7478700876235962	0.527788519859314	0.6340469121932983
450	0.6825349926948547	0.7097824811935425	0.6288313269615173	0.5574324131011963
451	0.053247060626745224	0.01791756972670555	0.28680869936943054	0.8025401830673218
452	0.07059183716773987	0.025177890434861183	0.6509690284729004	0.262837290763855
453	0.07595614343881607	0.026963330805301666	0.6809977889060974	0.2043725997209549
454	0.0303491298109293	0.02764929085969925	0.24899040162563324	0.7579792737960815
455	0.03370844945311546	0.0275574903935194	0.31818240880966187	0.8234015703201294
456	0.05752279981970787	0.02700969949364662	0.69162517786026	0.11907529830932617
457	0.05657481029629707	0.02855180948972702	0.2260940968990326	0.7903422117233276
458	0.058995380997657776	0.06464678794145584	0.38342151045799255	0.791403591632843
459	0.6382666230201721	0.7253293991088867	0.5626649856567383	0.6829823851585388
460	0.029311899095773697	0.037879638373851776	0.17491739988327026	0.820927619934082
461	0.07734320312738419	0.030169369652867317	0.6561108231544495	0.16426250338554382
462	0.04008252173662186	0.032533109188079834	0.21122829616069794	0.7639107704162598
463	0.051413170993328094	0.03730316087603569	0.20628279447555542	0.7871695160865784
